strain,location,collection_date,ID,serum,antigenic_distance,Tree_model_log2,Subs_model_log2
B/Serbia/2095/2011,Serbia,2011-03-15,EPI326173,B/Shanghai/361/2002,1.9,1.56,2.9
B/Serbia/1894/2011,Serbia,2011-03-08,EPI326171,B/Shanghai/361/2002,1.9,1.56,2.9
B/SRILANKA/5/2011,Sri Lanka,2011-05-10,EPI346063,B/Shanghai/361/2002,1.9,1.56,2.9
B/SRILANKA/5/2011,Sri Lanka,2011-05-10,EPI346063,B/Shanghai/361/2002,1.9,1.56,2.9
B/SRILANKA/5/2011,Sri Lanka,2011-05-10,EPI346063,B/Shanghai/361/2002,1.9,1.56,2.9
B/Latvia/2-70/2011,Latvia,2011-02-01,EPI319369,B/Shanghai/361/2002,1.9,1.56,2.9
B/Latvia/2-70/2011,Latvia,2011-02-01,EPI319369,B/Shanghai/361/2002,1.9,1.56,2.9
B/England/254/2011,United Kingdom,2011-10-04,EPI346821,B/Shanghai/361/2002,1.9,1.56,2.01
B/Indiana/10/2011,U S A,2011-08-24,EPI335756,B/Shanghai/361/2002,1.9,1.56,2.01
B/England/254/2011,United Kingdom,2011-10-04,EPI346821,B/Shanghai/361/2002,1.9,1.56,2.01
B/Algeria/G486/2010,Algeria,2010-06-06,EPI279851,B/Shanghai/361/2002,1.9,1.59,2.01
B/England/170/2010,United Kingdom,2010-12-01,EPI319339,B/Shanghai/361/2002,1.9,1.59,2.01
B/England/170/2010,United Kingdom,2010-12-01,EPI319339,B/Shanghai/361/2002,1.9,1.59,2.01
B/England/110/2010,United Kingdom,2010-11-11,EPI341988,B/Shanghai/361/2002,1.9,1.59,2.01
B/England/170/2010,United Kingdom,2010-12-01,EPI319339,B/Shanghai/361/2002,1.9,1.59,2.01
B/England/110/2010,United Kingdom,2010-11-11,EPI341988,B/Shanghai/361/2002,1.9,1.59,2.01
B/Arizona/08/2013,U S A,2013-09-27,EPI486464,B/Shanghai/361/2002,2.2,1.92,2.53
B/Slovenia/1613/2013,Slovenia,2013-04-15,EPI460618,B/Shanghai/361/2002,2.2,1.92,2.53
B/Lithuania/6530/2013,Lithuania,2013-02-25,EPI477369,B/Shanghai/361/2002,2.2,1.92,2.53
B/NordPasdeCalais/1539/2013,France,2013-04-04,EPI466225,B/Shanghai/361/2002,2.2,1.92,2.53
B/Lithuania/6530/2013,Lithuania,2013-02-25,EPI477369,B/Shanghai/361/2002,2.2,1.92,2.53
B/Slovenia/1613/2013,Slovenia,2013-04-15,EPI460618,B/Shanghai/361/2002,2.2,1.92,2.53
B/NordPasdeCalais/1539/2013,France,2013-04-04,EPI466225,B/Shanghai/361/2002,2.2,1.92,2.53
B/Lithuania/6942/2013,Lithuania,2013-03-04,EPI477377,B/Shanghai/361/2002,2.2,1.92,2.53
B/Lithuania/7848/2013,Lithuania,2013-03-12,EPI477379,B/Shanghai/361/2002,2.2,1.92,2.53
B/Lithuania/7848/2013,Lithuania,2013-03-12,EPI477379,B/Shanghai/361/2002,2.2,1.92,2.53
B/Lithuania/7848/2013,Lithuania,2013-03-12,EPI477379,B/Shanghai/361/2002,2.2,1.92,2.53
B/Johannesburg/242/2012,South Africa,2012-04-07,EPI406252,B/Shanghai/361/2002,1.9,1.56,2.53
B/Nordrhein-Westfalen/5/2012,Germany,2012-12-20,EPI431372,B/Shanghai/361/2002,1.9,1.56,2.53
B/Porto/EuroEva38/2012,Portugal,2013-01-04,EPI417757,B/Shanghai/361/2002,1.9,1.56,2.53
B/Ireland/12M1522/2012,Ireland,2012-06-01,EPI352461,B/Shanghai/361/2002,2.0,1.7,2.35
B/Johannesburg/242/2012,South Africa,2012-04-07,EPI406252,B/Shanghai/361/2002,1.9,1.56,2.53
B/Ireland/12M1522/2012,Ireland,2012-06-01,EPI352461,B/Shanghai/361/2002,2.0,1.7,2.35
B/St.Petersburg/24/2012,Russia,2012-04-13,EPI379932,B/Shanghai/361/2002,2.0,1.7,2.35
B/Texas/06/2011,U S A,2011-02-16,EPI331186,B/Shanghai/361/2002,1.7,1.4,2.67
B/Nordrhein-Westfalen/1/2010,Germany,2010-12-22,EPI305411,B/Shanghai/361/2002,1.7,1.4,2.35
B/Texas/06/2011,U S A,2011-02-16,EPI331186,B/Shanghai/361/2002,1.7,1.4,2.67
B/Bretagne/2278/2010,France,2010-12-27,EPI305377,B/Shanghai/361/2002,1.7,1.4,2.35
B/HongKong/2190/2010,Hong Kong,2010-11-30,EPI305391,B/Shanghai/361/2002,1.7,1.4,2.35
B/Florida/01/2010,U S A,2010-09-08,EPI294735,B/Shanghai/361/2002,1.7,1.4,2.35
B/Texas/07/2009,U S A,2009-01-29,EPI187607,B/Shanghai/361/2002,1.7,1.4,2.35
B/CostaRica/5141/2009,Costa Rica,2009-06-05,EPI193064,B/Shanghai/361/2002,1.7,1.4,2.01
B/Managua/177.02/2008,Nicaragua,2008-11-01,EPI381601,B/Shanghai/361/2002,1.7,1.4,2.35
B/SouthAustralia/204/2008,Australia,2008-10-02,EPI172356,B/Shanghai/361/2002,1.7,1.4,2.35
B/Brussels/G0710/2010,Belgium,2010-12-13,EPI305380,B/Shanghai/361/2002,1.7,1.4,2.35
B/SouthAustralia/204/2008,Australia,2008-10-02,EPI172356,B/Shanghai/361/2002,1.7,1.4,2.35
B/PERTH/8/2009,Australia,2009-03-07,EPI211752,B/Shanghai/361/2002,1.7,1.4,2.35
B/Valladolid/18/2008,Spain,2008-02-18,EPI211563,B/Shanghai/361/2002,1.7,1.4,2.35
B/Valladolid/18/2008,Spain,2008-02-18,EPI211563,B/Shanghai/361/2002,1.7,1.4,2.35
B/Tver/04/2008,Russia,2008-04-21,EPI162249,B/Shanghai/361/2002,1.7,1.4,2.35
B/Lyon/1179/2011,France,2011-03-01,EPI334664,B/Shanghai/361/2002,1.7,1.4,2.35
B/Johannesburg/40/2010,South Africa,2010-07-12,EPI287074,B/Shanghai/361/2002,1.7,1.4,2.35
B/Niedersachsen/1/2010,Germany,2010-10-18,EPI301316,B/Shanghai/361/2002,1.7,1.4,2.35
B/Valladolid/18/2008,Spain,2008-02-18,EPI211563,B/Shanghai/361/2002,1.7,1.4,2.35
B/Niedersachsen/1/2010,Germany,2010-10-18,EPI301316,B/Shanghai/361/2002,1.7,1.4,2.35
B/Ulaanbaatar/1798/2008,Mongolia,2008-02-15,EPI362370,B/Shanghai/361/2002,1.7,1.4,2.35
B/Valladolid/18/2008,Spain,2008-02-18,EPI211563,B/Shanghai/361/2002,1.7,1.4,2.35
B/Kol/673/2006,Unknown,2006-12-05,EPI339092,B/Shanghai/361/2002,1.4,1.08,2.35
B/Jeju/2787/2007,South Korea,2007-02-27,EPI155672,B/Shanghai/361/2002,1.4,1.08,2.35
B/Thailand/264/2007,Thailand,2007-09-14,EPI157227,B/Shanghai/361/2002,1.4,1.08,2.35
B/Chelyabinsk/306/2007,Russia,2007-06-04,EPI155736,B/Shanghai/361/2002,1.4,1.08,2.35
B/Perth/12/2007,Australia,2007-06-18,EPI161710,B/Shanghai/361/2002,1.4,1.08,1.24
B/Cameroon/6794/2013,Cameroon,2013-12-04,EPI517131,B/Shanghai/361/2002,2.4,2.08,2.32
B/Cameroon/1044/2014,Cameroon,2014-02-19,EPI543176,B/Shanghai/361/2002,2.4,2.08,2.41
B/Cameroon/7435/2013,Cameroon,2013-12-30,EPI515255,B/Shanghai/361/2002,2.4,2.08,2.41
B/Cameroon/7435/2013,Cameroon,2013-12-30,EPI515255,B/Shanghai/361/2002,2.4,2.08,2.41
B/Cameroon/1640/2014,Cameroon,2014-03-10,EPI540627,B/Shanghai/361/2002,2.4,2.08,2.41
B/Isparta/4225/2013,Turkey,2013-12-27,EPI505329,B/Shanghai/361/2002,2.4,2.08,2.41
B/Trabzon/29/2014,Turkey,2014-01-03,EPI505341,B/Shanghai/361/2002,2.4,2.08,2.41
B/Isparta/4225/2013,Turkey,2013-12-27,EPI505329,B/Shanghai/361/2002,2.4,2.08,2.41
B/Uganda/4456/2014,Uganda,2014-08-01,EPI586658,B/Shanghai/361/2002,2.4,2.08,2.41
B/Uganda/4456/2014,Uganda,2014-08-01,EPI586658,B/Shanghai/361/2002,2.4,2.08,2.41
B/Novosibirsk/13/2013,Russia,2013-03-28,EPI460600,B/Shanghai/361/2002,2.4,2.08,2.41
B/Novosibirsk/13/2013,Russia,2013-03-28,EPI460600,B/Shanghai/361/2002,2.4,2.08,2.41
B/Moldova/462/2013,Moldova,2013-04-10,EPI487720,B/Shanghai/361/2002,2.4,2.08,2.41
B/HauteNormandie/1584/2013,France,2013-04-15,EPI466231,B/Shanghai/361/2002,2.4,2.08,2.41
B/HauteNormandie/1584/2013,France,2013-04-15,EPI466231,B/Shanghai/361/2002,2.4,2.08,2.41
B/HauteNormandie/1584/2013,France,2013-04-15,EPI466231,B/Shanghai/361/2002,2.4,2.08,2.41
B/HauteNormandie/1584/2013,France,2013-04-15,EPI466231,B/Shanghai/361/2002,2.4,2.08,2.41
B/Slovenia/651/2013,Slovenia,2013-02-08,EPI460626,B/Shanghai/361/2002,2.2,1.85,2.16
B/Slovenia/651/2013,Slovenia,2013-02-08,EPI460626,B/Shanghai/361/2002,2.2,1.85,2.16
B/Slovenia/651/2013,Slovenia,2013-02-08,EPI460626,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/286/2013,United Kingdom,2013-02-03,EPI445939,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/286/2013,United Kingdom,2013-02-03,EPI445939,B/Shanghai/361/2002,2.2,1.85,2.16
B/Ostrava/1/2013,Czech Republic,2013-02-08,EPI460604,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/7095/2013,Cameroon,2013-12-13,EPI515249,B/Shanghai/361/2002,2.4,2.1,2.48
B/Cameroon/7095/2013,Cameroon,2013-12-13,EPI515249,B/Shanghai/361/2002,2.4,2.1,2.48
B/Cameroon/7095/2013,Cameroon,2013-12-13,EPI515249,B/Shanghai/361/2002,2.4,2.1,2.48
B/Cameroon/6788/2013,Cameroon,2013-11-28,EPI515247,B/Shanghai/361/2002,2.4,2.1,2.48
B/Cameroon/6788/2013,Cameroon,2013-11-28,EPI515247,B/Shanghai/361/2002,2.4,2.1,2.48
B/HauteNormandie/1459/2013,France,2013-03-25,EPI466207,B/Shanghai/361/2002,2.4,2.1,2.48
B/HauteNormandie/1459/2013,France,2013-03-25,EPI466207,B/Shanghai/361/2002,2.4,2.1,2.48
B/Milano/44/2012,Italy,2012-12-17,EPI431364,B/Shanghai/361/2002,2.4,2.1,2.16
B/Milano/44/2012,Italy,2012-12-17,EPI431364,B/Shanghai/361/2002,2.4,2.1,2.16
B/Egypt/ALX3964/2014,Egypt,2014-01-01,EPI549760,B/Shanghai/361/2002,2.4,2.1,2.16
B/Mures/136729/2013,Romania,2013-03-06,EPI460598,B/Shanghai/361/2002,2.2,1.85,2.16
B/SantaFe/1079/2014,U S A,2014-07-02,EPI543212,B/Shanghai/361/2002,2.2,1.85,2.16
B/Mures/136729/2013,Romania,2013-03-06,EPI460598,B/Shanghai/361/2002,2.2,1.85,2.16
B/Mures/136729/2013,Romania,2013-03-06,EPI460598,B/Shanghai/361/2002,2.2,1.85,2.16
B/Madagascar/03256/2013,Madagascar,2013-09-03,EPI515275,B/Shanghai/361/2002,2.2,1.85,2.16
B/Madagascar/03256/2013,Madagascar,2013-09-03,EPI515275,B/Shanghai/361/2002,2.2,1.85,2.16
B/Madagascar/03261/2013,Madagascar,2013-09-02,EPI515277,B/Shanghai/361/2002,2.2,1.85,2.16
B/Yokohama/82/2012,Japan,2012-12-07,EPI431415,B/Shanghai/361/2002,2.2,1.85,2.16
B/Yokohama/82/2012,Japan,2012-12-07,EPI431415,B/Shanghai/361/2002,2.2,1.85,2.16
B/Yokohama/82/2012,Japan,2012-12-07,EPI431415,B/Shanghai/361/2002,2.2,1.85,2.16
B/Armenia/311/2013,Armenia,2013-03-11,EPI536423,B/Shanghai/361/2002,2.2,1.85,2.16
B/Yokohama/82/2012,Japan,2012-12-07,EPI431415,B/Shanghai/361/2002,2.2,1.85,2.16
B/Armenia/311/2013,Armenia,2013-03-11,EPI536423,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/213/2013,United Kingdom,2013-02-04,EPI445933,B/Shanghai/361/2002,2.2,1.85,2.16
B/Gomel/1635/2014,Belarus,2014-05-09,EPI539422,B/Shanghai/361/2002,2.2,1.85,2.16
B/Gomel/1635/2014,Belarus,2014-05-09,EPI539422,B/Shanghai/361/2002,2.2,1.85,2.16
B/LaReunion/2072/2014,Reunion,2014-06-21,EPI540661,B/Shanghai/361/2002,2.2,1.85,2.16
B/Paris/2327/2013,France,2013-11-25,EPI502585,B/Shanghai/361/2002,2.4,2.04,2.16
B/Plzen/53/2013,Czech Republic,2013-03-05,EPI460610,B/Shanghai/361/2002,2.4,2.04,2.16
B/Plzen/53/2013,Czech Republic,2013-03-05,EPI460610,B/Shanghai/361/2002,2.4,2.04,2.16
B/Plzen/53/2013,Czech Republic,2013-03-05,EPI460610,B/Shanghai/361/2002,2.4,2.04,2.16
B/Paris/2327/2013,France,2013-11-25,EPI502585,B/Shanghai/361/2002,2.4,2.04,2.16
B/Plzen/53/2013,Czech Republic,2013-03-05,EPI460610,B/Shanghai/361/2002,2.4,2.04,2.16
B/Belgium/S0314/2012,Belgium,2012-12-25,EPI438743,B/Shanghai/361/2002,2.4,2.04,2.16
B/England/707/2012,United Kingdom,2012-12-29,EPI416455,B/Shanghai/361/2002,2.4,2.04,2.16
B/England/707/2012,United Kingdom,2012-12-29,EPI416455,B/Shanghai/361/2002,2.4,2.04,2.16
B/Norway/1836/2012,Norway,2012-09-07,EPI406317,B/Shanghai/361/2002,2.4,2.04,2.16
B/Moldova/366/2013,Moldova,2013-03-13,EPI487714,B/Shanghai/361/2002,2.4,2.06,2.16
B/Moldova/458/2013,Moldova,2013-04-07,EPI487718,B/Shanghai/361/2002,2.4,2.06,2.16
B/Moldova/458/2013,Moldova,2013-04-07,EPI487718,B/Shanghai/361/2002,2.4,2.06,2.16
B/HongKong/3611/2012,Hong Kong,2012-11-26,EPI431336,B/Shanghai/361/2002,2.2,1.85,2.48
B/NewMexico/04/2012,U S A,2012-11-26,EPI416079,B/Shanghai/361/2002,2.2,1.85,2.16
B/HongKong/3611/2012,Hong Kong,2012-11-26,EPI431336,B/Shanghai/361/2002,2.2,1.85,2.48
B/Malta/MV14378/2013,Malta,2013-01-14,EPI438772,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/706/2012,United Kingdom,2012-12-17,EPI416453,B/Shanghai/361/2002,2.2,1.85,2.16
B/Malta/MV14117/2013,Malta,2013-01-08,EPI438769,B/Shanghai/361/2002,2.2,1.85,2.16
B/Malta/MV14378/2013,Malta,2013-01-14,EPI438772,B/Shanghai/361/2002,2.2,1.85,2.16
B/Malta/MV14519/2013,Malta,2013-01-15,EPI438778,B/Shanghai/361/2002,2.2,1.85,2.16
B/Malta/MV14519/2013,Malta,2013-01-15,EPI438778,B/Shanghai/361/2002,2.2,1.85,2.16
B/Finland/392/2014,Finland,2014-01-26,EPI533072,B/Shanghai/361/2002,2.4,2.11,2.47
B/Stockholm/4/2014,Sweden,2014-02-17,EPI533078,B/Shanghai/361/2002,2.4,2.11,2.47
B/Stockholm/4/2014,Sweden,2014-02-17,EPI533078,B/Shanghai/361/2002,2.4,2.11,2.47
B/Stockholm/4/2014,Sweden,2014-02-17,EPI533078,B/Shanghai/361/2002,2.4,2.11,2.47
B/Stockholm/4/2014,Sweden,2014-02-17,EPI533078,B/Shanghai/361/2002,2.4,2.11,2.47
B/Stockholm/4/2014,Sweden,2014-02-17,EPI533078,B/Shanghai/361/2002,2.4,2.11,2.47
B/Ostrava/59/2013,Czech Republic,2013-02-17,EPI460606,B/Shanghai/361/2002,2.2,1.85,2.16
B/Ostrava/59/2013,Czech Republic,2013-02-17,EPI460606,B/Shanghai/361/2002,2.2,1.85,2.16
B/Ostrava/59/2013,Czech Republic,2013-02-17,EPI460606,B/Shanghai/361/2002,2.2,1.85,2.16
B/Paris/1466/2012,France,2012-09-24,EPI416266,B/Shanghai/361/2002,2.2,1.85,2.16
B/Norway/3200/2013,Norway,2013-11-22,EPI503732,B/Shanghai/361/2002,2.2,1.85,2.16
B/Sarajevo/162/2013,Bosnia Herzegovina,2013-02-27,EPI502600,B/Shanghai/361/2002,2.2,1.85,2.16
B/Sarajevo/162/2013,Bosnia Herzegovina,2013-02-27,EPI502600,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/7009/2013,Cameroon,2013-12-11,EPI517133,B/Shanghai/361/2002,2.2,1.85,2.16
B/Bulgaria/402/2013,Bulgaria,2013-02-20,EPI450697,B/Shanghai/361/2002,2.2,1.85,1.27
B/Bulgaria/608/2013,Bulgaria,2013-03-04,EPI450701,B/Shanghai/361/2002,2.2,1.85,1.27
B/Bulgaria/608/2013,Bulgaria,2013-03-04,EPI450701,B/Shanghai/361/2002,2.2,1.85,1.27
B/Bulgaria/402/2013,Bulgaria,2013-02-20,EPI450697,B/Shanghai/361/2002,2.2,1.85,1.27
B/Lisboa_PT/235/2013,Portugal,2013-10-29,EPI498443,B/Shanghai/361/2002,2.2,1.85,2.16
B/Bulgaria/608/2013,Bulgaria,2013-03-04,EPI450701,B/Shanghai/361/2002,2.2,1.85,1.27
B/Denmark/24/2012,Denmark,2012-11-15,EPI408049,B/Shanghai/361/2002,2.9,2.6,2.16
B/Denmark/26/2012,Denmark,2012-11-26,EPI408051,B/Shanghai/361/2002,2.9,2.6,2.16
B/Lisboa_PT/235/2013,Portugal,2013-10-29,EPI498443,B/Shanghai/361/2002,2.2,1.85,2.16
B/Norway/2476/2012,Norway,2012-12-10,EPI431382,B/Shanghai/361/2002,2.2,1.85,2.16
B/Norway/2476/2012,Norway,2012-12-10,EPI431382,B/Shanghai/361/2002,2.2,1.85,2.16
B/Norway/2476/2012,Norway,2012-12-10,EPI431382,B/Shanghai/361/2002,2.2,1.85,2.16
B/Norway/2476/2012,Norway,2012-12-10,EPI431382,B/Shanghai/361/2002,2.2,1.85,2.16
B/Bulgaria/348/2013,Bulgaria,2013-02-13,EPI450695,B/Shanghai/361/2002,2.2,1.85,2.16
B/Fukui/24/2013,Japan,2013-05-07,EPI468034,B/Shanghai/361/2002,2.2,1.85,2.16
B/Fukui/24/2013,Japan,2013-05-07,EPI468034,B/Shanghai/361/2002,2.2,1.85,2.16
B/Fukui/24/2013,Japan,2013-05-07,EPI468034,B/Shanghai/361/2002,2.2,1.85,2.16
B/Hawaii/01/2013,U S A,2013-05-01,EPI459710,B/Shanghai/361/2002,2.2,1.85,2.16
B/Hawaii/01/2013,U S A,2013-05-01,EPI459710,B/Shanghai/361/2002,2.2,1.85,2.16
B/Paris/1574/2013,France,2013-04-12,EPI466228,B/Shanghai/361/2002,2.2,1.85,2.16
B/Guyane/138/2013,French Guiana,2013-02-25,EPI465968,B/Shanghai/361/2002,2.2,1.85,2.16
B/Hawaii/01/2013,U S A,2013-05-01,EPI459710,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/6302/2013,Cameroon,2013-11-09,EPI517127,B/Shanghai/361/2002,2.2,1.85,2.16
B/Navarra/304/2012,Spain,2012-11-12,EPI431366,B/Shanghai/361/2002,2.2,1.85,2.16
B/Navarra/304/2012,Spain,2012-11-12,EPI431366,B/Shanghai/361/2002,2.2,1.85,2.16
B/Ireland/89450/2012,Ireland,2012-11-22,EPI445953,B/Shanghai/361/2002,2.3,1.99,2.16
B/Ireland/90999/2012,Ireland,2012-11-25,EPI431348,B/Shanghai/361/2002,2.3,1.99,2.16
B/Ireland/90999/2012,Ireland,2012-11-25,EPI431348,B/Shanghai/361/2002,2.3,1.99,2.16
B/Ireland/90999/2012,Ireland,2012-11-25,EPI431348,B/Shanghai/361/2002,2.3,1.99,2.16
B/Ireland/90999/2012,Ireland,2012-11-25,EPI431348,B/Shanghai/361/2002,2.3,1.99,2.16
B/Picardie/1175/2013,France,2013-02-19,EPI465962,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/580/2012,United Kingdom,2012-10-23,EPI416699,B/Shanghai/361/2002,2.2,1.85,2.16
B/Malta/MV720825/2013,Malta,2013-01-15,EPI438780,B/Shanghai/361/2002,2.2,1.85,2.16
B/Lithuania/6663/2013,Lithuania,2013-03-02,EPI477371,B/Shanghai/361/2002,2.2,1.85,2.16
B/Denmark/31/2012,Denmark,2012-12-06,EPI408055,B/Shanghai/361/2002,2.2,1.85,2.16
B/Guatemala/260/2013,Guatemala,2013-07-11,EPI468113,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/13V-1549GVFI/2013,Cameroon,2013-03-11,EPI477345,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/13V-2198/2013,Cameroon,2013-04-22,EPI477347,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/13V-3209/2013,Cameroon,2013-06-12,EPI477351,B/Shanghai/361/2002,2.2,1.85,2.16
B/BuenosAires/8833/2012,Argentina,2012-08-26,EPI406238,B/Shanghai/361/2002,2.2,1.85,2.16
B/BuenosAires/8833/2012,Argentina,2012-08-26,EPI406238,B/Shanghai/361/2002,2.2,1.85,2.16
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Shanghai/361/2002,2.2,1.85,2.16
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Shanghai/361/2002,2.2,1.85,2.16
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Shanghai/361/2002,2.2,1.85,2.16
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Shanghai/361/2002,2.2,1.85,2.16
B/Norway/1249/2012,Norway,2012-04-26,EPI406313,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/13V-2891/2013,Cameroon,2013-05-27,EPI477349,B/Shanghai/361/2002,2.2,1.85,2.16
B/Stockholm/8/2012,Sweden,2012-03-06,EPI369075,B/Shanghai/361/2002,2.2,1.85,2.16
B/Cameroon/5643/2013,Cameroon,2013-10-09,EPI517123,B/Shanghai/361/2002,2.2,1.85,2.16
B/Shanghai-Putuo/120/2013,China,2013-01-16,EPI477393,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/594/2012,United Kingdom,2012-10-30,EPI408065,B/Shanghai/361/2002,2.2,1.85,2.16
B/England/594/2012,United Kingdom,2012-10-30,EPI408065,B/Shanghai/361/2002,2.2,1.85,2.16
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Shanghai/361/2002,2.1,1.76,2.16
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Shanghai/361/2002,2.1,1.76,2.16
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Shanghai/361/2002,2.1,1.76,2.16
B/HongKong/3577/2012,Hong Kong,2012-06-13,EPI392589,B/Shanghai/361/2002,2.1,1.76,2.16
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Shanghai/361/2002,2.1,1.76,2.16
B/Vaslui/139688/2013,Romania,2013-04-08,EPI460640,B/Shanghai/361/2002,2.3,1.96,2.16
B/HongKong/3569/2012,Hong Kong,2012-06-02,EPI392587,B/Shanghai/361/2002,2.3,1.96,2.16
B/HongKong/3569/2012,Hong Kong,2012-06-02,EPI392587,B/Shanghai/361/2002,2.3,1.96,2.16
B/Israel/1/2013,Israel,2013-01-15,EPI431350,B/Shanghai/361/2002,2.3,1.96,2.16
B/HongKong/3569/2012,Hong Kong,2012-06-02,EPI392587,B/Shanghai/361/2002,2.3,1.96,2.16
B/Stockholm/9/2012,Sweden,2012-04-17,EPI372571,B/Shanghai/361/2002,2.3,1.96,2.16
B/Stockholm/9/2012,Sweden,2012-04-17,EPI372571,B/Shanghai/361/2002,2.3,1.96,2.16
B/Stockholm/9/2012,Sweden,2012-04-17,EPI372571,B/Shanghai/361/2002,2.3,1.96,2.16
B/Norway/2157/2012,Norway,2012-11-04,EPI408079,B/Shanghai/361/2002,2.3,1.96,2.16
B/Lorraine/1408/2012,France,2012-04-28,EPI392600,B/Shanghai/361/2002,2.3,1.96,2.16
B/Santiago/39712/2012,Chile,2012-06-04,EPI393652,B/Shanghai/361/2002,2.3,1.96,2.16
B/Santiago/39712/2012,Chile,2012-06-04,EPI393652,B/Shanghai/361/2002,2.3,1.96,2.16
B/Santiago/39712/2012,Chile,2012-06-04,EPI393652,B/Shanghai/361/2002,2.3,1.96,2.16
B/Switzerland/7659230/2012,Switzerland,2012-12-28,EPI438790,B/Shanghai/361/2002,2.1,1.76,2.16
B/Malta/MV14443/2013,Malta,2013-01-15,EPI438776,B/Shanghai/361/2002,2.1,1.76,2.16
B/Omsk/35/2013,Russia,2013-03-28,EPI460602,B/Shanghai/361/2002,2.1,1.76,2.16
B/Johannesburg/3166/2012,South Africa,2012-06-07,EPI406258,B/Shanghai/361/2002,2.1,1.76,2.16
B/Johannesburg/3009/2012,South Africa,2012-05-23,EPI406256,B/Shanghai/361/2002,2.1,1.76,2.16
B/Johannesburg/3009/2012,South Africa,2012-05-23,EPI406256,B/Shanghai/361/2002,2.1,1.76,2.16
B/PaysdeLoire/1791/2012,France,2012-11-19,EPI431392,B/Shanghai/361/2002,2.1,1.76,2.16
B/Johannesburg/3009/2012,South Africa,2012-05-23,EPI406256,B/Shanghai/361/2002,2.1,1.76,2.16
B/Paris/1448/2012,France,2012-07-13,EPI416264,B/Shanghai/361/2002,2.1,1.76,2.16
B/SENDAI/6/2012,Japan,2012-02-18,EPI393481,B/Shanghai/361/2002,2.6,2.29,2.16
B/PaysdeLoire/1791/2012,France,2012-11-19,EPI431392,B/Shanghai/361/2002,2.1,1.76,2.16
B/SENDAI/6/2012,Japan,2012-02-18,EPI393481,B/Shanghai/361/2002,2.6,2.29,2.16
B/CHRISTCHURCH/505/2012,New Zealand,2012-07-23,EPI394428,B/Shanghai/361/2002,2.1,1.76,2.16
B/SENDAI/6/2012,Japan,2012-02-18,EPI393481,B/Shanghai/361/2002,2.6,2.29,2.16
B/CHRISTCHURCH/505/2012,New Zealand,2012-07-23,EPI394428,B/Shanghai/361/2002,2.1,1.76,2.16
B/CHRISTCHURCH/505/2012,New Zealand,2012-07-23,EPI394428,B/Shanghai/361/2002,2.1,1.76,2.16
B/MALAYSIA/412/2012,Malaysia,2012-05-25,EPI394452,B/Shanghai/361/2002,2.1,1.76,2.16
B/MALAYSIA/412/2012,Malaysia,2012-05-25,EPI394452,B/Shanghai/361/2002,2.1,1.76,2.16
B/Finland/39/2010,Finland,2010-11-30,EPI305387,B/Shanghai/361/2002,2.1,1.76,2.16
B/Estonia/55669/2011,Estonia,2011-03-14,EPI406983,B/Shanghai/361/2002,2.1,1.76,2.16
B/Estonia/55669/2011,Estonia,2011-03-14,EPI406983,B/Shanghai/361/2002,2.1,1.76,2.16
B/Estonia/55669/2011,Estonia,2011-03-14,EPI406983,B/Shanghai/361/2002,2.1,1.76,2.16
B/Malmoe/1/2011,Sweden,2011-01-04,EPI309624,B/Shanghai/361/2002,1.9,1.56,2.16
B/Tianjin/Dagang36/2007,China,2007-10-23,EPI163161,B/Shanghai/361/2002,1.1,0.75,1.27
B/Mbagathi/4828/2007,Kenya,2007-04-01,EPI154897,B/Shanghai/361/2002,1.1,0.75,1.27
B/BRISBANE/3/2007,Australia,2007-03-09,EPI370742,B/Shanghai/361/2002,1.1,0.75,1.27
B/CAPETOWN/30/2008,South Africa,2008-03-01,EPI169170,B/Shanghai/361/2002,1.3,0.94,1.27
B/Johannesburg/1197/2007,South Africa,2007-07-12,EPI155958,B/Shanghai/361/2002,1.3,0.94,1.27
B/Hawaii/02/2007,U S A,2007-08-15,EPI134358,B/Shanghai/361/2002,1.3,0.94,1.27
